,0,1,2,3,5,6,7,9,10,22,23
636,(-0.0012768465453148125-0.0007583379014702475j),(7.1371608730607525e-06-8.809921895991785e-05j),(0.00022679665525738614+0.0013365235330329653j),(-0.0012906317478039871-0.0014369984472784895j),(509.40232882046547-167.99522087136933j),(348.990338572592-36.96631641428825j),(-233.2880732567438-381.95881538067846j),(-153.67607287849202+163.97944025899446j),(222.7525045468451-150.93508631944343j),(211.58637920447-315.2879267692212j),(-386.2997571659744-68.98175245488133j)
637,(-0.001265885420086448-0.0006812045163837699j),(2.661457759405841e-06-8.631087119955299e-05j),(0.00026434015411057305+0.0012858842729686168j),(-0.0012885564618658456-0.0013300162653012526j),(488.140972831981-172.0999133918135j),(333.75230869280074-45.8285644128097j),(-236.2891424851954-357.39296234847365j),(-145.01861837408768+161.46460383759347j),(215.0208465054468-151.76537667618663j),(196.45612348156604-306.28589347956415j),(-374.08796549444486-59.32274124637137j)
638,(-0.0013326238556944307-0.0006517496053778192j),(2.3336372466918427e-07-8.757725034904957e-05j),(0.0002858421630255007+0.0013225195815878459j),(-0.0013410265855425747-0.0013250184858262326j),(499.0121489223328-176.1679819753627j),(337.86305366126237-51.39974028989484j),(-248.59658440973874-364.4335325113204j),(-145.8729551298077+166.1113613670436j),(215.5870261134537-160.12375641722548j),(200.9521066120743-314.9737311593538j),(-384.6770851389565-59.364563368115896j)
639,(-0.0012884010587428587-0.000677365223202417j),(1.8006385739063179e-06-8.56143738774029e-05j),(0.0002665235874421277+0.0013126147515330647j),(-0.0012949777636386934-0.0013521286099541735j),(495.036220907711-151.229978980524j),(336.5640755367821-39.15056543762693j),(-229.6186111521367-362.56263102692895j),(-150.15724114954878+157.0108548181923j),(218.08198506663376-149.75803401907575j),(207.50912489729015-301.3860525047439j),(-374.85600697573494-74.9499997449599j)
640,(-0.0013271938031793726-0.0006075402905511395j),(-2.0399326074359e-06-8.834906298578079e-05j),(0.00031518794665699566+0.0012930928177429502j),(-0.0013498586697104622-0.0013048027758960393j),(499.7112829112395-163.33798073291695j),(334.43269071918246-47.605463203544765j),(-241.0271473395084-353.948396563883j),(-145.12099165883282+160.78578854047305j),(215.86384198591458-157.53732985953903j),(205.59951811347707-303.44825844495347j),(-376.9580388106574-62.958731118490135j)
641,(-0.0013168596173724614-0.00044008504874506316j),(-1.116500064374355e-05-8.57621523910308e-05j),(0.00043786190793963895+0.0011910471752882834j),(-0.001398253849708706-0.0011000448121743186j),(463.49042506886224-191.86907922316985j),(313.2236881838334-75.38935714424164j),(-259.89759179550026-311.6109783885291j),(-125.18207475773295+164.14373302069927j),(191.35600969583604-168.05806253125806j),(171.38005982563425-311.66116139229143j),(-363.53581560190406-30.83325970859603j)
642,(-0.0012635372286568958-0.0004912814075311418j),(-8.471088941431313e-06-8.017712433413614e-05j),(0.00034373859033230665+0.0011860467515634019j),(-0.0013025093298032378-0.0011609969100405911j),(455.94560766014087-160.73049699819956j),(307.97519747714347-54.954233384591035j),(-240.5978346046826-322.69691565690556j),(-130.51969070692886+152.74192509278512j),(197.7968708196928-154.94027304655435j),(189.1187396026705-289.3022116534808j),(-355.0342688257967-49.26080134420833j)
643,(-0.001317277131009822-0.0004638461270076654j),(-1.0306670039186536e-05-8.400006032904209e-05j),(0.0004059206830658439+0.001204511452957353j),(-0.001358950353416136-0.0011524604976369689j),(468.4807093382887-169.76011509239746j),(312.8084829235943-63.04016434819519j),(-252.6481738623226-315.6542689344912j),(-129.82738764752858+157.81840792673574j),(195.94411628571112-163.82771453007058j),(184.76901526135876-304.64865482570616j),(-363.5555615782452-45.16148249852133j)
644,(-0.0012784817486575964-0.00038412580841868044j),(-1.2388703669420068e-05-7.989331876644662e-05j),(0.0004263744277199753+0.0011362073814325004j),(-0.001322605157301197-0.0010484654224699635j),(445.62039704059373-175.62401254988077j),(297.1983162263484-68.8474372237238j),(-250.59868358048038-297.5813047873056j),(-120.68879646409026+154.32407652003542j),(185.2055560409634-161.44373520829367j),(167.24130564189906-292.0606550315369j),(-348.0703152882219-34.79015030067787j)
645,(-0.0012632213599882184-0.00032408840240452446j),(-1.606524886379909e-05-7.858423823713466e-05j),(0.00047077098751816557+0.0011116344326053756j),(-0.0013515749460372103-0.0009891947036376753j),(438.93634313319205-177.77575214027058j),(293.49740789152173-77.48404067031848j),(-255.67031358097188-284.94234243622196j),(-115.97115239584828+155.00561668891768j),(179.2741672618147-167.679408118419j),(162.23916108012236-294.86215275988764j),(-344.3120474544931-26.624165528413307j)
646,(-0.0012955945786573145-0.0002970949729187462j),(-1.9173960806826225e-05-8.039064106972742e-05j),(0.0004971084229968881+0.0011046429879363051j),(-0.0013721175357349186-0.0009708805162741646j),(446.32071144506756-181.9877031401121j),(292.94885536282607-82.31415195333022j),(-260.7931545554419-280.9269907117786j),(-114.43658948328974+157.85057767344227j),(179.13929434918722-171.6713074712198j),(165.80891736702856-295.75599568240017j),(-348.37917463187-21.36458982848567j)
647,(-0.0012287970186183816-0.0002204016773716301j),(-1.984132548829167e-05-7.299861205831581e-05j),(0.0005153514804269455+0.0010118711028896646j),(-0.0013321914691114447-0.0008664212344946593j),(413.17053899975366-181.5933446557208j),(272.93074335234274-85.22612800266256j),(-254.43135800565423-253.79763542989582j),(-102.02460886382167+151.5557701688812j),(164.03424503346625-166.90435606878629j),(144.34788771650602-282.2929693472408j),(-328.0083207378455-12.094233512927076j)
648,(-0.0012098615178924787-0.00016016517024882798j),(-2.45457713503119e-05-7.232510387785155e-05j),(0.0005462671317785619+0.0009761563256373289j),(-0.001327728463800536-0.0007908403287406237j),(401.43755187364064-183.4865937640725j),(263.4783794005128-90.2621466762524j),(-256.5945508068411-241.18618482925416j),(-96.8402936765411+148.59005789572694j),(156.06429778504312-168.4683339557921j),(135.58272196338888-276.8041597674677j),(-321.9151478789808-5.896698311866096j)
649,(-0.001225558515129665-0.0001596401941800137j),(-2.3175586073187083e-05-7.271180783620388e-05j),(0.000547778465582401+0.0010066420504502706j),(-0.0013320562029076025-0.0008253055205408315j),(414.26917579784555-173.73748752253755j),(267.8175780551349-85.15920462623346j),(-250.93030586280187-249.89636695879884j),(-101.03675534744795+149.38871985528024j),(160.31040340959768-169.58031723352957j),(147.91664935317115-274.8432973776858j),(-328.3174730988011-12.99582092791852j)
650,(-0.0012133660841542816-9.700226424508187e-05j),(-2.7743834697358715e-05-6.985094608430892e-05j),(0.0005780199384729002+0.0009521682052356718j),(-0.0013497196194041548-0.0007447926050681738j),(397.606876774488-184.66129736713864j),(258.16242963951396-94.79697367013628j),(-256.6133433752547-232.42253190105473j),(-92.98039943580689+149.17063387139163j),(150.07934736316741-174.40785187413127j),(132.41690313208963-276.2773227383119j),(-319.52094686812256-1.076579246501515j)
651,(-0.0011835540123880473-6.670856226653526e-05j),(-3.139329175222231e-05-7.055684706962175e-05j),(0.0005914813169886221+0.0009237156600025169j),(-0.0013294946370325587-0.0007165462924681749j),(394.0933407566493-180.98086292660562j),(254.18879092726218-93.72166725297917j),(-255.19239123945266-224.07981136031114j),(-92.43551688219578+146.36672057161104j),(146.7358604148958-172.84884527523747j),(132.60917676970672-271.27961601854383j),(-312.69632920498486-0.2797485019722661j)
652,(-0.0012048596410333117-6.475447504527496e-05j),(-3.078789630130001e-05-7.006034579484582e-05j),(0.0005869491982363011+0.0009376334299554466j),(-0.0013391593374773667-0.0007350724047394288j),(407.2306711020346-173.03715104114798j),(258.90303872676924-91.31486720573311j),(-252.37663308992092-230.91702154970062j),(-93.32487666792672+145.67483723404558j),(153.01196434613414-172.94660903331808j),(140.4759339185555-271.1978509547917j),(-319.76481033440496-5.6440399389930285j)
653,(-0.0011605109616956615+1.6256873247947668e-05j),(-3.3784618227943096e-05-6.483968278976843e-05j),(0.0006236230264179276+0.0008610969265352465j),(-0.001319917677779355-0.0006208670177408418j),(380.2995185267217-188.59223053942793j),(242.23128901864237-100.45704422879997j),(-258.68169410951316-206.49505924012576j),(-84.16586634199884+145.1587018723985j),(138.63394520052475-175.49202227330812j),(121.62434100995843-269.7888981353062j),(-305.9851289580728+9.97794443703059j)
654,(-0.0011146005576019196+2.988290893877712e-05j),(-3.3353591636290365e-05-6.0825745032518516e-05j),(0.0006063492127999872+0.0008228005982783541j),(-0.001266375928674861-0.0006087866649718171j),(367.61376201816455-174.25704328159412j),(233.530124715331-92.81093071391447j),(-244.20610743737953-197.9009123843545j),(-83.23188199940908+137.67830897825706j),(131.7734795741368-167.3625330495612j),(123.05892662770252-257.96037396972116j),(-294.44860950734306+5.361302725586732j)
655,(-0.0010902376861962335+5.2425980709011e-05j),(-3.62897116277772e-05-5.9789815477228373e-05j),(0.0006200271552247828+0.0007967813487175511j),(-0.0012591361927239276-0.0005717500767483351j),(364.58862061437446-173.30681038897407j),(230.62243715194788-95.96658590576601j),(-243.71399982453028-193.74978202066575j),(-80.50681733661517+137.3792918268341j),(129.8371322315354-167.9737052577558j),(117.23318429804375-255.77851353633167j),(-290.90273651032373+7.7922300369858934j)
656,(-0.001038895555586233+0.0001221301880907231j),(-3.861999179789769e-05-5.536935315562698e-05j),(0.0006431229868716385+0.0007200182186401518j),(-0.0012306237075168295-0.00047014068327638834j),(343.7145147218174-181.33647789422565j),(213.2498517525995-103.61456756613889j),(-242.2882755191497-173.4679228732109j),(-70.44640249059947+134.17855304994993j),(115.8168801632561-169.38368020372928j),(102.4185979162893-249.29398242748292j),(-278.5886439077272+22.347673424999762j)
657,(-0.0010192009274404695+0.00014629962568609047j),(-3.948059925856629e-05-5.2930448420968783e-05j),(0.0006323202565451742+0.0007050792162599036j),(-0.0012063517123128867-0.00044384785726996485j),(335.74182167330895-171.22817814449678j),(208.84485962587198-100.38269545200447j),(-237.53740366510098-165.39453708394555j),(-69.26078326782066+131.0020290395214j),(111.78972911492399-167.77477572944682j),(99.82304015845104-242.52075388140125j),(-271.8309052825622+20.497556009397208j)
658,(-0.001011291012800609+0.00017338981407248307j),(-3.972881198955089e-05-5.383324033611381e-05j),(0.0006481081141582148+0.0006861273876429452j),(-0.0012125745205805079-0.00042596716914860243j),(335.11053034621824-175.08969935781363j),(207.00506773997293-101.37666704979104j),(-236.1542742244293-161.78235153813446j),(-67.6092366896774+130.65606753236602j),(110.73597379400036-168.31643189157793j),(98.90344834026953-242.30246893967367j),(-271.86456946761683+21.723140136386263j)
659,(-0.0009762597060016771+0.0002659199034774657j),(-4.523750852319027e-05-4.8847649460299784e-05j),(0.0007084499003924593+0.0006075201784587489j),(-0.0012362231694619502-0.00031401267583613875j),(315.4916687463491-197.02465445131855j),(193.7522777905829-116.1308950791645j),(-245.68990337526702-138.47175039545004j),(-56.873709594282126+133.83400816412455j),(94.79950018934325-174.47983178948817j),(79.02452691245217-245.89775171602227j),(-265.38754076413557+42.01890359100887j)
660,(-0.000928418738248412+0.0002498827908706813j),(-4.0710475945485844e-05-4.659987795200364e-05j),(0.0006665868279915465+0.0005860731668018039j),(-0.0011637865575051369-0.00030551971620329185j),(309.6418784041061-178.21225381073103j),(185.8134316132547-106.05404215936598j),(-230.7087547138276-136.79288253466945j),(-57.49753982012044+125.25190044543511j),(93.50854710648328-165.68887086393184j),(82.33976009623207-233.15566244854674j),(-252.8745763260366+34.0675827318719j)
661,(-0.0009044151413215814+0.00023239431015375383j),(-4.068007168197241e-05-4.5750407612130695e-05j),(0.00063750287353836+0.0005764031565920309j),(-0.0011199452787509893-0.0003178027681040636j),(303.16201709270047-163.42014147385382j),(183.22337201801182-97.53727340338584j),(-219.97176814857198-136.2784226074912j),(-58.038941898298404+119.6528591849496j),(93.59048192549777-158.76364191107245j),(86.62966670388971-221.88918615064466j),(-244.6636256684136+25.68313383731788j)
662,(-0.000899588812611266+0.00029318187739630686j),(-4.531913008484503e-05-4.3126955676627996e-05j),(0.0006786641104097628+0.0005443691649302595j),(-0.0011478615896566228-0.00026016842921257934j),(301.82855802316567-178.06647555616038j),(180.4472584023178-108.28892213001726j),(-229.22313329734143-126.4767051816621j),(-53.65353207819322+123.45590143435885j),(85.97801931372746-166.6565471701423j),(78.44136053702861-228.620247053879j),(-248.0180728880146+36.75732585974685j)
663,(-0.0008007642764500788+0.00033378160705005444j),(-4.448591397036112e-05-3.6149409941571786e-05j),(0.000657247693297929+0.00045160362708262277j),(-0.001058286064187214-0.0001636907374632759j),(267.01532839460896-177.26155716582417j),(158.75910984500732-109.40902172451497j),(-217.2951756750652-102.22678887507958j),(-42.835053821213634+115.9996407628922j),(69.35713578403858-158.96595646899016j),(60.22311371660247-214.31916492331715j),(-225.4871169482281+47.622188930068354j)
664,(-0.0007916636773811268+0.00031472807820116236j),(-4.279350947099585e-05-3.549771466749988e-05j),(0.0006369007749225889+0.00045769983348400365j),(-0.0010354419077036195-0.00018113887694379933j),(273.04597361436413-163.46293389611702j),(159.44676403941924-101.36692327307505j),(-208.44902052213482-105.70499703132768j),(-45.79605787856543+112.48341331840322j),(72.99854754839183-154.69130934914503j),(67.41381017895222-205.55119878785206j),(-222.43578378507232+36.259083823280804j)
665,(-0.0007397072454197888+0.0003609339327673241j),(-4.450141034017694e-05-3.106496397163541e-05j),(0.0006435761867470162+0.00039723231919132655j),(-0.0010090453424323263-0.00011887907773271112j),(255.25352639210152-170.61514377500686j),(148.3488914827324-106.09111182029707j),(-207.76231020402088-90.77695602042587j),(-38.8519232372032+110.45571503609801j),(62.8069910537949-154.21118631475696j),(55.932436262641346-202.7404238393985j),(-214.92022050907886+47.20923594406421j)
666,(-0.0007478185468384988+0.0003445927331355039j),(-4.302207811062671e-05-3.313793392267783e-05j),(0.0006397099874173008+0.00041450116403639325j),(-0.0010176170620451205-0.00014972035466818707j),(263.24277650249996-161.3602480870956j),(151.97539727383966-100.67638792793694j),(-204.0868111565928-97.24284480044581j),(-43.2674476990434+108.51416017768165j),(66.64098315469015-152.02183751690487j),(65.8014317928363-201.89563334269383j),(-216.56985963151607+39.220576441465795j)
667,(-0.0006909252180612182+0.0003874672518256526j),(-4.48035966292846e-05-2.774858298746311e-05j),(0.000639927276001898+0.0003519234542547181j),(-0.0009802616872612848-7.286182474435811e-05j),(243.88088357139463-168.04097131601455j),(139.14469189370254-105.79497905209253j),(-200.5092377124529-81.15533915743598j),(-34.96436934353042+106.16829813050332j),(54.92766745757241-150.86782098780387j),(50.37133689778986-196.01990012208424j),(-204.72146267402692+49.401960410166026j)
668,(-0.0007160023210388603+0.0004278248206458926j),(-4.870538643236267e-05-2.7082155781702468e-05j),(0.0006777275381029225+0.000349893808875283j),(-0.0010315402385171742-5.543476895685564e-05j),(255.13818024174213-178.42190726659794j),(145.11683806235064-112.94647414904023j),(-211.68516693951472-80.98117678348237j),(-35.1232207878044+112.1215781711297j),(54.19751996828773-160.14557887055653j),(50.88941599636989-205.54085865255328j),(-214.89299261745003+54.45517819287623j)
